actions,calories,carbs,fat,name,restaurant
http://chubbygrub.com/food/cinn-a-stack-pancakes-four-2/,890,138,29,CINN-A-STACK® Pancakes (4),IHOP
http://chubbygrub.com/food/cinnamon-brown-sugar/,25,7,0,Cinnamon Brown Sugar,Chick-fil-A
http://chubbygrub.com/food/cinnamon-chip-scones/,610,76,30,Cinnamon Chip Scones,Panera Bread
http://chubbygrub.com/food/cinnamon-cluster/,430,63,17,Cinnamon Cluster,Chick-fil-A
http://chubbygrub.com/food/sampler-add-sauce/,1380,139,71,Sampler™ (add sauce),Denny's
http://chubbygrub.com/food/seafood-fun-do/,1310,127,69,Seafood Fun-Do,Joe's Crab Shack
http://chubbygrub.com/food/seared-ahi-tuna-regular/,125,9,7,Seared Ahi Tuna Regular,Outback Steakhouse
http://chubbygrub.com/food/seared-ahi-tuna-small/,181,12,12,Seared Ahi Tuna Small,Outback Steakhouse
http://chubbygrub.com/food/seasoned-fries-8/,590,87,24,Seasoned Fries,IHOP
http://chubbygrub.com/food/shrimp-fondue/,306,24,19,Shrimp Fondue,Ruby Tuesday
http://chubbygrub.com/food/shrimp-fondue-2/,1225,95,75,Shrimp Fondue,Ruby Tuesday
http://chubbygrub.com/food/shrimp-scampi-fritta/,600,39,37,Shrimp Scampi Fritta,Olive Garden
http://chubbygrub.com/food/shrimp-cannellini-bean-and-avocado-crostini/,650,41,47,"Shrimp, Cannellini Bean & Avocado Crostini",Romano's Macaroni Grill
http://chubbygrub.com/food/sicilian-scampi/,500,43,22,Sicilian Scampi,Olive Garden
http://chubbygrub.com/food/skillet-queso-with-chips/,1710,147,101,Skillet Queso w/ Chips,Chili's
http://chubbygrub.com/food/smoked-mozzarella-fonduta/,940,72,48,Smoked Mozzarella Fonduta,Olive Garden
http://chubbygrub.com/food/smothered-cheese-fries/,860,75,53,Smothered Cheese Fries,Denny's
http://chubbygrub.com/food/southwestern-eggrolls-with-avocado-ranch/,780,81,41,Southwestern Eggrolls w/ Avocado Ranch,Chili's
http://chubbygrub.com/food/southwestern-spring-rolls/,158,18,8,Southwestern Spring Rolls,Ruby Tuesday
http://chubbygrub.com/food/spicy-chili-cheese-nachos/,1610,125,103,Spicy Chili Cheese Nachos,Applebee's
http://chubbygrub.com/food/spicy-herb-roasted-mussels/,1240,92,66,Spicy Herb-Roasted Mussels,Romano's Macaroni Grill
http://chubbygrub.com/food/spicy-ricotta-meatballs/,370,17,29,Spicy Ricotta Meatballs,Romano's Macaroni Grill
http://chubbygrub.com/food/spinach-and-artichoke-dip/,1525,124,102,Spinach & Artichoke Dip,Applebee's
http://chubbygrub.com/food/spinach-artichoke-dip/,282,17,19,Spinach Artichoke Dip,Outback Steakhouse
http://chubbygrub.com/food/cinnamon-crisp-bagel-2/,330,67,2.5,Cinnamon Crisp Bagel,Atlanta Bread Company
http://chubbygrub.com/food/cinnamon-crumb-muffin-v/,650,90,30,Cinnamon Crumb Muffin – V,Corner Bakery Cafe
http://chubbygrub.com/food/cinnamon-raisin-bagel-2/,270,55,1,Cinnamon Raisin Bagel,Atlanta Bread Company
http://chubbygrub.com/food/cinnamon-raisin-bagel-lf-vg/,330,72,2,"Cinnamon Raisin Bagel – LF, VG",Corner Bakery Cafe
http://chubbygrub.com/food/cinnamon-roll-2/,640,91,26,Cinnamon Roll,Atlanta Bread Company
http://chubbygrub.com/food/cinnamon-roll-v/,650,96,24,Cinnamon Roll – V,Corner Bakery Cafe
http://chubbygrub.com/food/cinnamon-swirl-french-toast-combo-2/,1210,102,75,Cinnamon Swirl French Toast Combo,IHOP
http://chubbygrub.com/food/cinnamon-n-raisin-biscuit-2/,300,40,15,Cinnamon ‘N’ Raisin™ Biscuit,Hardee's
http://chubbygrub.com/food/classic-skillets-2/,1460,102,97,Classic Skillets,IHOP
http://chubbygrub.com/food/colorado-omelette-2/,1120,24,82,Colorado Omelette,IHOP
http://chubbygrub.com/food/cornbread-muffie/,220,32,9,Cornbread Muffie,Panera Bread
http://chubbygrub.com/food/corned-beef-hash-and-cheese-omelette-2/,990,30,72,Corned Beef Hash & Cheese Omelette,IHOP
http://chubbygrub.com/food/corned-beef-hash-and-eggs-2/,1110,91,61,Corned Beef Hash & Eggs,IHOP
http://chubbygrub.com/food/country-fried-steak-and-eggs-add-choices/,660,29,43,Country  –  Fried Steak & Eggs (add choices),Denny's
http://chubbygrub.com/food/country-fried-steak-biscuit-2/,470,46,29,Country Fried Steak Biscuit,Hardee's
http://chubbygrub.com/food/country-ham-egg-biscuit/,480,34,29,Country Ham & Egg Biscuit,Bojangle's Famous Chicken 'n Biscuits
http://chubbygrub.com/food/spinach-artichoke-dip-2/,310,27,19,Spinach Artichoke Dip,Ruby Tuesday
http://chubbygrub.com/food/spinach-artichoke-dip-3/,1239,107,77,Spinach Artichoke Dip,Ruby Tuesday
http://chubbygrub.com/food/steak-fajita-quesadilla-2/,1060,71,61,Steak Fajita Quesadilla,IHOP
http://chubbygrub.com/food/steak-quesadilla-towers/,1110,79,73,Steak Quesadilla Towers,Applebee's
http://chubbygrub.com/food/stuffed-mushrooms/,640,21,66,Stuffed Mushrooms,Romano's Macaroni Grill
http://chubbygrub.com/food/stuffed-mushrooms-2/,280,15,19,Stuffed Mushrooms,Olive Garden
http://chubbygrub.com/food/texas-cheese-fries-half-order-with-chili-and-ranch/,1350,72,94,Texas Cheese Fries -1/2 order w/ Chili & Ranch,Chili's
http://chubbygrub.com/food/texas-cheese-fries-half-order-with-ranch/,1260,67,89,Texas Cheese Fries -1/2 order w/ Ranch,Chili's
http://chubbygrub.com/food/texas-cheese-fries-with-chili-and-ranch/,2120,117,144,Texas Cheese Fries w/ Chili & Ranch,Chili's
http://chubbygrub.com/food/texas-cheese-fries-with-ranch/,1960,109,136,Texas Cheese Fries w/ Ranch,Chili's
http://chubbygrub.com/food/the-sampler/,1520,128,76,The Sampler,Buffalo Wild Wings
http://chubbygrub.com/food/three-dip-and-chips/,560,72,25,Three  –  Dip & Chips,Denny's
http://chubbygrub.com/food/towering-onion-rings/,1770,171,112,Towering Onion Rings®,Red Robin Gourmet Burgers
http://chubbygrub.com/food/traditional-calamari/,428,51,12,Traditional Calamari,FATZ
http://chubbygrub.com/food/trios-boneless-wings-classic-buffalo/,580,33,35,"Trios Boneless Wings, Classic Buffalo",Applebee's
http://chubbygrub.com/food/trios-boneless-wings-honey-bbq/,620,58,28,"Trios Boneless Wings, Honey BBQ",Applebee's
http://chubbygrub.com/food/trios-boneless-wings-hot-buffalo/,590,33,35,"Trios Boneless Wings, Hot Buffalo",Applebee's
http://chubbygrub.com/food/trios-boneless-wings-southern-bbq/,550,42,28,"Trios Boneless Wings, Southern BBQ",Applebee's
http://chubbygrub.com/food/country-ham-biscuit/,355,33,18,Country Ham Biscuit,Bojangle's Famous Chicken 'n Biscuits
http://chubbygrub.com/food/country-ham-biscuit-3/,300,38,18,Country Ham Biscuit,Hardee's
http://chubbygrub.com/food/country-omelette-2/,1140,50,80,Country Omelette,IHOP
http://chubbygrub.com/food/country-platter/,780,69,46,Country Platter,Dairy Queen
http://chubbygrub.com/food/country-chicken-fried-steak-and-eggs-withcountry-gravy-2/,1570,139,87,Country/Chicken Fried Steak & Eggs w/Country Gravy,IHOP
http://chubbygrub.com/food/country-chicken-fried-steak-and-eggs-withsausage-gravy-2/,1680,145,95,Country/Chicken Fried Steak & Eggs w/Sausage Gravy,IHOP
http://chubbygrub.com/food/crabacado-omelet/,1099,17,47,Crabacado Omelet,Ruby Tuesday
http://chubbygrub.com/food/cranapple-crepes/,1137,194,34,Cranapple Crepês,Ruby Tuesday
http://chubbygrub.com/food/cranberry-orange-muffin/,480,71,19,Cranberry Orange Muffin,Panera Bread
http://chubbygrub.com/food/create-your-own-omelette-plain-2/,440,10,32,"Create Your Own Omelette, Plain",IHOP
http://chubbygrub.com/food/create-your-own-omelette-plain-withegg-substitute-2/,140,2,4,"Create Your Own Omelette, Plain w/Egg Substitute",IHOP
http://chubbygrub.com/food/create-your-own-viva-la-french-toast-combo-blueberry-2/,1200,112,66,"Create Your Own Viva La French Toast Combo, Blueberry",IHOP
http://chubbygrub.com/food/chive-and-onion/,70,2,6,Chive & Onion,Panera Bread
http://chubbygrub.com/food/chive-and-onion-2/,130,4,11,Chive & Onion,Panera Bread
http://chubbygrub.com/food/plain-2/,100,1,10,Plain,Panera Bread
http://chubbygrub.com/food/plain-3/,180,2,18,Plain,Panera Bread
http://chubbygrub.com/food/reduced-fat-hazelnut/,80,3,6,Reduced Fat Hazelnut,Panera Bread
http://chubbygrub.com/food/reduced-fat-hazelnut-2/,140,6,11,Reduced Fat Hazelnut,Panera Bread
http://chubbygrub.com/food/reduced-fat-honey-walnut/,80,4,6,Reduced Fat Honey Walnut,Panera Bread
http://chubbygrub.com/food/reduced-fat-honey-walnut-2/,150,8,11,Reduced Fat Honey Walnut,Panera Bread
http://chubbygrub.com/food/reduced-fat-plain/,70,1,6,Reduced Fat Plain,Panera Bread
http://chubbygrub.com/food/reduced-fat-plain-2/,130,2,12,Reduced Fat Plain,Panera Bread
http://chubbygrub.com/food/reduced-fat-veggie/,80,4,6,Reduced Fat Veggie,Panera Bread
http://chubbygrub.com/food/reduced-fat-veggie-2/,150,8,10,Reduced Fat Veggie,Panera Bread
http://chubbygrub.com/food/reduced-fat-wild-blueberry/,80,6,5,Reduced Fat Wild Blueberry,Panera Bread
http://chubbygrub.com/food/reduced-fat-wild-blueberry-2/,150,11,10,Reduced Fat Wild Blueberry,Panera Bread
http://chubbygrub.com/food/create-your-own-viva-la-french-toast-combo-cinn-a-stack-2/,1300,121,73,"Create Your Own Viva La French Toast Combo, CINN-A-STACK®",IHOP
http://chubbygrub.com/food/create-your-own-viva-la-french-toast-combo-cinnamon-apple-2/,1180,109,66,"Create Your Own Viva La French Toast Combo, Cinnamon Apple",IHOP
http://chubbygrub.com/food/create-your-own-viva-la-french-toast-combo-original-2/,1170,93,71,"Create Your Own Viva La French Toast Combo, Original",IHOP
http://chubbygrub.com/food/create-your-own-viva-la-french-toast-combo-strawberry-2/,1190,111,66,"Create Your Own Viva La French Toast Combo, Strawberry",IHOP
http://chubbygrub.com/food/create-your-own-viva-la-french-toast-combo-strawberry-banana-2/,1210,116,66,"Create Your Own Viva La French Toast Combo, Strawberry Banana",IHOP
http://chubbygrub.com/food/create-your-own-viva-la-french-toast-combo-whole-wheat-2/,900,88,45,"Create Your Own Viva La French Toast Combo, Whole Wheat",IHOP
http://chubbygrub.com/food/beef-fajitas-without-tortillas-and-condiments/,390,27,14,Beef Fajitas – w/o Tortillas and Condiments,Chili's
http://chubbygrub.com/food/chicken-fajitas-without-tortillas-and-condiments/,360,24,10,Chicken Fajitas – w/o Tortillas and Condiments,Chili's
http://chubbygrub.com/food/fajita-trio-without-tortillas-and-condiments/,530,30,20,Fajita Trio – w/o Tortillas and Condiments,Chili's
http://chubbygrub.com/food/100percent-colombian-coffee/,5,0,0,100% Colombian Coffee,Chick-fil-A
http://chubbygrub.com/food/caffe-latte/,120,11,4.5,Caffe Latte,Panera Bread
http://chubbygrub.com/food/caffe-mocha/,380,50,16,Caffe Mocha,Panera Bread
http://chubbygrub.com/food/cappuccino/,120,9,7,Cappuccino,McDonald's
http://chubbygrub.com/food/cappuccino-2/,140,11,8,Cappuccino,McDonald's
http://chubbygrub.com/food/cappuccino-3/,180,13,10,Cappuccino,McDonald's
http://chubbygrub.com/food/cappuccino-4/,120,11,4.5,Cappuccino,Panera Bread
http://chubbygrub.com/food/cappuccino-nonfat/,60,9,0,Cappuccino – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/cappuccino-nonfat-2/,90,12,0,Cappuccino – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/cappuccino-nonfat-3/,120,17,0,Cappuccino – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/cappuccino-whole/,100,8,5,Cappuccino – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/cappuccino-whole-2/,140,11,7,Cappuccino – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/cappuccino-whole-3/,190,15,10,Cappuccino – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/cappuccino-moolatte-large/,710,106,23,Cappuccino MooLatté – Large,Dairy Queen
http://chubbygrub.com/food/cappuccino-moolatte-medium/,570,84,19,Cappuccino MooLatté – Medium,Dairy Queen
http://chubbygrub.com/food/cappuccino-moolatte-small/,450,65,16,Cappuccino MooLatté – Small,Dairy Queen
http://chubbygrub.com/food/cappuccino-with-sugar-free-vanilla-syrup/,100,15,5,Cappuccino with Sugar Free Vanilla Syrup,McDonald's
http://chubbygrub.com/food/cappuccino-with-sugar-free-vanilla-syrup-2/,120,18,6,Cappuccino with Sugar Free Vanilla Syrup,McDonald's
http://chubbygrub.com/food/cappuccino-with-sugar-free-vanilla-syrup-3/,150,22,8,Cappuccino with Sugar Free Vanilla Syrup,McDonald's
http://chubbygrub.com/food/caramel-cappuccino/,200,32,5,Caramel Cappuccino,McDonald's
http://chubbygrub.com/food/caramel-cappuccino-2/,240,41,6,Caramel Cappuccino,McDonald's
http://chubbygrub.com/food/caramel-cappuccino-3/,290,49,8,Caramel Cappuccino,McDonald's
http://chubbygrub.com/food/caramel-latte/,230,35,7,Caramel Latte,McDonald's
http://chubbygrub.com/food/caramel-latte-2/,280,43,8,Caramel Latte,McDonald's
http://chubbygrub.com/food/caramel-latte-3/,330,52,9,Caramel Latte,McDonald's
http://chubbygrub.com/food/caramel-latte-4/,420,53,18,Caramel Latte,Panera Bread
http://chubbygrub.com/food/caramel-latte-nonfat/,320,63,2,Caramel Latte – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/caramel-latte-nonfat-2/,410,84,2,Caramel Latte – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/caramel-latte-nonfat-3/,540,111,2.5,Caramel Latte – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/caramel-latte-whole/,380,61,11,Caramel Latte – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/caramel-latte-whole-2/,490,81,13,Caramel Latte – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/caramel-latte-whole-3/,650,108,17,Caramel Latte – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/caramel-mocha/,360,47,14,Caramel Mocha,McDonald's
http://chubbygrub.com/food/caramel-mocha-2/,290,39,12,Caramel Mocha,McDonald's
http://chubbygrub.com/food/caramel-mocha-3/,250,33,11,Caramel Mocha,McDonald's
http://chubbygrub.com/food/caramel-moolatte-large/,690,107,23,Caramel MooLatté – Large,Dairy Queen
http://chubbygrub.com/food/caramel-moolatte-medium/,650,103,20,Caramel MooLatté – Medium,Dairy Queen
http://chubbygrub.com/food/caramel-moolatte-small/,520,82,16,Caramel MooLatté – Small,Dairy Queen
http://chubbygrub.com/food/chai-latte-nonfat/,125,17,0,Chai Latte – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/chai-latte-nonfat-2/,170,23,0,Chai Latte – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/chai-latte-nonfat-3/,210,29,0,Chai Latte – Nonfat,Corner Bakery Cafe
http://chubbygrub.com/food/chai-latte-whole/,200,15,11,Chai Latte – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/chai-latte-whole-2/,270,20,15,Chai Latte – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/chai-latte-whole-3/,340,25,18,Chai Latte – Whole,Corner Bakery Cafe
http://chubbygrub.com/food/chai-tea-latte/,200,33,4,Chai Tea Latte,Panera Bread
http://chubbygrub.com/food/coffee/,0,0,0,Coffee,Denny's
http://chubbygrub.com/food/coffee-2/,0,0,0,Coffee,McDonald's
http://chubbygrub.com/food/coffee-3/,0,0,0,Coffee,McDonald's
http://chubbygrub.com/food/coffee-4/,5,0,0,Coffee,Panera Bread
http://chubbygrub.com/food/coffee-5/,5,0,0,Coffee,Panera Bread
http://chubbygrub.com/food/coffee-6/,5,0,0,Coffee,Panera Bread
http://chubbygrub.com/food/coffee-cup-2/,5,1,0,"Coffee, Cup",IHOP
http://chubbygrub.com/food/coffee-decaf/,5,0,0,"Coffee, Decaf",Panera Bread
http://chubbygrub.com/food/coffee-decaf-2/,5,0,0,"Coffee, Decaf",Panera Bread
http://chubbygrub.com/food/coffee-decaf-3/,5,0,0,"Coffee, Decaf",Panera Bread
http://chubbygrub.com/food/coffee-full-carafe-2/,25,5,0,"Coffee, Full Carafe",IHOP
http://chubbygrub.com/food/decaffinated-coffee/,10,,0,Decaffinated Coffee,Carl's Jr.
http://chubbygrub.com/food/flavored-cappuccino/,100,28,2,Flavored Cappuccino,Denny's
http://chubbygrub.com/food/flavored-coffee-french-vanilla-2/,190,25,10,"Flavored Coffee, French Vanilla",IHOP
http://chubbygrub.com/food/flavored-coffee-swiss-mocha-2/,220,30,10,"Flavored Coffee, Swiss Mocha",IHOP
http://chubbygrub.com/food/frappe-caramel/,450,61,20,Frappe Caramel,McDonald's
http://chubbygrub.com/food/frappe-caramel-2/,550,76,24,Frappe Caramel,McDonald's
http://chubbygrub.com/food/frappe-caramel-3/,680,94,29,Frappe Caramel,McDonald's
http://chubbygrub.com/food/frappe-mocha/,450,62,20,Frappe Mocha,McDonald's
http://chubbygrub.com/food/frappe-mocha-2/,560,78,24,Frappe Mocha,McDonald's
http://chubbygrub.com/food/frappe-mocha-3/,680,96,28,Frappe Mocha,McDonald's
http://chubbygrub.com/food/french-vanilla-moolatte-large/,780,129,22,French Vanilla MooLatté – Large,Dairy Queen
http://chubbygrub.com/food/french-vanilla-moolatte-medium/,630,101,19,French Vanilla MooLatté – Medium,Dairy Queen
http://chubbygrub.com/food/french-vanilla-moolatte-small/,500,80,15,French Vanilla MooLatté – Small,Dairy Queen
http://chubbygrub.com/food/hazelnut-cappuccino/,200,34,5,Hazelnut Cappuccino,McDonald's
http://chubbygrub.com/food/hazelnut-cappuccino-2/,240,42,6,Hazelnut Cappuccino,McDonald's
http://chubbygrub.com/food/hazelnut-cappuccino-3/,290,51,8,Hazelnut Cappuccino,McDonald's
http://chubbygrub.com/food/hazelnut-latte/,230,36,7,Hazelnut Latte,McDonald's
http://chubbygrub.com/food/hazelnut-latte-2/,280,45,8,Hazelnut Latte,McDonald's
http://chubbygrub.com/food/hazelnut-latte-3/,330,53,9,Hazelnut Latte,McDonald's
http://chubbygrub.com/food/iced-caramel-latte/,160,29,3,Iced Caramel Latte,McDonald's
http://chubbygrub.com/food/iced-caramel-latte-2/,180,31,4.5,Iced Caramel Latte,McDonald's
http://chubbygrub.com/food/iced-caramel-latte-3/,230,40,6,Iced Caramel Latte,McDonald's
http://chubbygrub.com/food/iced-caramel-mocha/,380,48,16,Iced Caramel Mocha,McDonald's
http://chubbygrub.com/food/iced-caramel-mocha-2/,300,36,14,Iced Caramel Mocha,McDonald's
http://chubbygrub.com/food/iced-caramel-mocha-3/,240,29,12,Iced Caramel Mocha,McDonald's
http://chubbygrub.com/food/iced-coffee-black/,< 5,0,0,Iced Coffee – Black,Corner Bakery Cafe
http://chubbygrub.com/food/iced-coffee-black-2/,< 10,0,< 1,Iced Coffee – Black,Corner Bakery Cafe
http://chubbygrub.com/food/iced-coffee-creamy/,320,64,6,Iced Coffee – Creamy,Corner Bakery Cafe
http://chubbygrub.com/food/iced-coffee-creamy-2/,640,128,12,Iced Coffee – Creamy,Corner Bakery Cafe
http://chubbygrub.com/food/iced-coffee-caramel/,130,21,5,Iced Coffee Caramel,McDonald's
http://chubbygrub.com/food/iced-coffee-caramel-2/,190,27,8,Iced Coffee Caramel,McDonald's
http://chubbygrub.com/food/iced-coffee-caramel-3/,270,41,11,Iced Coffee Caramel,McDonald's
http://chubbygrub.com/food/iced-coffee-hazelnut/,130,21,5,Iced Coffee Hazelnut,McDonald's
http://chubbygrub.com/food/iced-coffee-hazelnut-2/,190,29,8,Iced Coffee Hazelnut,McDonald's
http://chubbygrub.com/food/iced-coffee-hazelnut-3/,270,43,11,Iced Coffee Hazelnut,McDonald's
http://chubbygrub.com/food/iced-coffee-regular/,140,22,5,Iced Coffee Regular,McDonald's
http://chubbygrub.com/food/iced-coffee-regular-2/,200,30,8,Iced Coffee Regular,McDonald's
http://chubbygrub.com/food/iced-coffee-regular-3/,280,45,11,Iced Coffee Regular,McDonald's
http://chubbygrub.com/food/iced-coffee-vanilla/,130,21,5,Iced Coffee Vanilla,McDonald's
http://chubbygrub.com/food/iced-coffee-vanilla-2/,190,29,8,Iced Coffee Vanilla,McDonald's
http://chubbygrub.com/food/iced-coffee-vanilla-3/,270,43,11,Iced Coffee Vanilla,McDonald's
http://chubbygrub.com/food/iced-coffee-with-sugar-free-vanilla-syrup/,60,8,5,Iced Coffee with Sugar Free Vanilla Syrup,McDonald's
http://chubbygrub.com/food/iced-coffee-with-sugar-free-vanilla-syrup-2/,90,11,8,Iced Coffee with Sugar Free Vanilla Syrup,McDonald's
http://chubbygrub.com/food/iced-coffee-with-sugar-free-vanilla-syrup-3/,120,16,11,Iced Coffee with Sugar Free Vanilla Syrup,McDonald's
http://chubbygrub.com/food/iced-coffee-caramel-regular-24-fl-oz/,160,28,3,"Iced Coffee, Caramel (regular) 24 fl oz.",Jack in the Box
http://chubbygrub.com/food/iced-coffee-mocha-2/,200,44,1.5,"Iced Coffee, Mocha",IHOP
http://chubbygrub.com/food/iced-coffee-original-2/,150,32,1.5,"Iced Coffee, Original",IHOP
http://chubbygrub.com/food/iced-coffee-original-regular-24-fl-oz/,170,29,3,"Iced Coffee, Original (regular) 24 fl oz.",Jack in the Box
http://chubbygrub.com/food/iced-coffee-vanilla-5/,190,41,1.5,"Iced Coffee, Vanilla",IHOP
http://chubbygrub.com/food/iced-coffee-vanilla-regular-24-fl-oz/,170,30,3,"Iced Coffee, Vanilla (regular) 24 fl oz.",Jack in the Box
